student_id,internship_id,success_prob,hybrid_v2,rural_urban,college_tier,gender,rank_fair,explain_reasons,missing_skills,course_suggestions,skill_overlap,skill_match_count
STU_0459,INT_0059,0.0010221974004123,0.4513926121196868,rural,tier_3,male,1,"[""You already know java and py, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.2) make you a competitive candidate""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""java"", ""py""]",2
STU_0459,INT_0051,0.0010146803934806,0.4590033770703378,rural,tier_3,male,2,"[""You already know java and py, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.2) make you a competitive candidate""]",[],{},"[""java"", ""py""]",2
STU_0459,INT_0001,0.001013207504893,0.4523764573501274,rural,tier_3,male,3,"[""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.2) make you a competitive candidate"", ""Good selection probability based on historical data""]","[""sql"", ""nodejs js""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}], ""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}",[],0
STU_0459,INT_0122,0.0010047147367833,0.4725525960411256,rural,tier_3,male,4,"[""You already know java, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.2) make you a competitive candidate""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0459,INT_0170,0.00099856564989,0.5044487660580141,rural,tier_3,male,5,"[""You already know java and py, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.2) make you a competitive candidate""]",[],{},"[""java"", ""py""]",2
STU_0460,INT_0114,0.0010557745898195,0.4092683562314024,urban,tier_2,male,1,"[""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data"", ""Promoting diversity by including students from all college tiers""]","[""py"", ""ml""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}], ""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}",[],0
STU_0460,INT_0165,0.0010394739205675,0.408756878241702,urban,tier_2,male,2,"[""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data"", ""Promoting diversity by including students from all college tiers""]","[""py"", ""nodejs js""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}], ""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}",[],0
STU_0460,INT_0031,0.0010378879315295,0.4084509613628452,urban,tier_2,male,3,"[""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data"", ""Promoting diversity by including students from all college tiers""]","[""sql"", ""nodejs js""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}], ""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}",[],0
STU_0460,INT_0109,0.0010341992598467,0.408756878241702,urban,tier_2,male,4,"[""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data"", ""Promoting diversity by including students from all college tiers""]","[""py"", ""nodejs js""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}], ""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}",[],0
STU_0460,INT_0094,0.001033021009425,0.4091129099334021,urban,tier_2,male,5,"[""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data"", ""Promoting diversity by including students from all college tiers""]","[""reactjs"", ""ml""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}], ""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}",[],0
STU_0461,INT_0063,0.0010336096177727,0.4641084241740799,rural,tier_2,female,1,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.4) make you a competitive candidate""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0461,INT_0004,0.0010092941478276,0.5807128129708656,rural,tier_2,female,2,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.4) make you a competitive candidate""]",[],{},"[""ml""]",1
STU_0461,INT_0005,0.001004372360516,0.4554302480781246,rural,tier_2,female,3,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.4) make you a competitive candidate""]","[""sql""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0461,INT_0081,0.0010003169408186,0.4475404033098089,rural,tier_2,female,4,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.4) make you a competitive candidate""]","[""py""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0461,INT_0054,0.0009975479565047,0.4475404033098089,rural,tier_2,female,5,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.4) make you a competitive candidate""]","[""py""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0462,INT_0190,0.0010614723960859,0.421940639244158,rural,tier_3,male,1,"[""You already know sql, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.4) make you a competitive candidate""]",[],{},"[""sql""]",1
STU_0462,INT_0012,0.0010488763920237,0.3673639827056185,rural,tier_3,male,2,"[""You already know py, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.4) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""py""]",1
STU_0462,INT_0007,0.0010246832603627,0.4951377891624113,rural,tier_3,male,3,"[""You already know py, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.4) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""py""]",1
STU_0462,INT_0008,0.0010215104335519,0.4811803553032243,rural,tier_3,male,4,"[""You already know sql and py, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.4) make you a competitive candidate""]","[""java""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}]}","[""sql"", ""py""]",2
STU_0462,INT_0009,0.0010160766461322,0.4270128785480581,rural,tier_3,male,5,"[""You already know py, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.4) make you a competitive candidate""]","[""java""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}]}","[""py""]",1
STU_0463,INT_0180,0.0010357619778395,0.3985659296559736,urban,tier_1,female,1,"[""You already know java, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.7) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0463,INT_0154,0.001025945144718,0.39326877931388,urban,tier_1,female,2,"[""You already know java, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.7) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0463,INT_0169,0.0010255894905766,0.3964206298900015,urban,tier_1,female,3,"[""You already know sql, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.7) make you a competitive candidate""]","[""py""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0463,INT_0189,0.0010239394173642,0.422822234177207,urban,tier_1,female,4,"[""You already know java, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.7) make you a competitive candidate""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0463,INT_0071,0.0010113243889818,0.4533089668800011,urban,tier_1,female,5,"[""You already know java, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.7) make you a competitive candidate""]","[""py"", ""reactjs""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}], ""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0464,INT_0190,0.0010383801215857,0.4254292419599746,urban,tier_2,male,1,"[""You already know sql, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""sql""]",1
STU_0464,INT_0136,0.0010335127025522,0.3688868406404128,urban,tier_2,male,2,"[""You already know sql, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0464,INT_0147,0.0010238424462436,0.3619192922062433,urban,tier_2,male,3,"[""You already know sql, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0464,INT_0035,0.0010223174410861,0.3712587667739883,urban,tier_2,male,4,"[""You already know sql, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0464,INT_0008,0.0010215521877529,0.4896852350230965,urban,tier_2,male,5,"[""You already know sql, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""java"", ""py""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}], ""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0465,INT_0063,0.0010355654706802,0.4612399146035008,rural,tier_3,male,1,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.7) make you a competitive candidate""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0465,INT_0004,0.0010112077748371,0.5775375842829075,rural,tier_3,male,2,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.7) make you a competitive candidate""]",[],{},"[""ml""]",1
STU_0465,INT_0005,0.0010039038738849,0.47181533503101,rural,tier_3,male,3,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.7) make you a competitive candidate""]","[""sql""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0465,INT_0113,0.0010025111451009,0.4592689508079443,rural,tier_3,male,4,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.7) make you a competitive candidate""]","[""py"", ""reactjs""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}], ""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0465,INT_0084,0.0009959694029722,0.4578198661276356,rural,tier_3,male,5,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.7) make you a competitive candidate""]","[""java""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0466,INT_0080,0.0010300826637443,0.4246312776270182,urban,tier_2,male,1,"[""You already know java, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.2) make you a competitive candidate""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0466,INT_0023,0.0010137076481321,0.4030156901089377,urban,tier_2,male,2,"[""You already know java, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.2) make you a competitive candidate""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0466,INT_0170,0.0010102709891499,0.4089710581787357,urban,tier_2,male,3,"[""You already know java and py, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.2) make you a competitive candidate""]",[],{},"[""java"", ""py""]",2
STU_0466,INT_0152,0.0010076861119296,0.4277848890368166,urban,tier_2,male,4,"[""You already know java, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.2) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0466,INT_0071,0.0009896741231248,0.4333843241763632,urban,tier_2,male,5,"[""You already know java and py, which are required skills"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.2) make you a competitive candidate""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""java"", ""py""]",2
STU_0467,INT_0063,0.001025408780438,0.4008357750387256,urban,tier_3,male,1,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0467,INT_0004,0.001014486338175,0.4999487077454848,urban,tier_3,male,2,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""ml""]",1
STU_0467,INT_0033,0.0010130469839121,0.4864123565742611,urban,tier_3,male,3,"[""You already know py and ml, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""py"", ""ml""]",2
STU_0467,INT_0036,0.0010073238350905,0.4606137277384485,urban,tier_3,male,4,"[""You already know py and ml, which are required skills"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""py"", ""ml""]",2
STU_0467,INT_0113,0.0010027084840049,0.409659543994978,urban,tier_3,male,5,"[""You already know py and ml, which are required skills"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""py"", ""ml""]",2
STU_0468,INT_0043,0.0010301689579398,0.4133807101671266,rural,tier_1,female,1,"[""You already know py, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""sql""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}]}","[""py""]",1
STU_0468,INT_0023,0.0010170148117439,0.4661005835341384,rural,tier_1,female,2,"[""You already know java, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0468,INT_0170,0.0010131940130613,0.4765033057540331,rural,tier_1,female,3,"[""You already know java and py, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""java"", ""py""]",2
STU_0468,INT_0137,0.0010040716029913,0.4644485478762916,rural,tier_1,female,4,"[""You already know java, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0468,INT_0072,0.0010026063223128,0.4206250331882989,rural,tier_1,female,5,"[""You already know java and py, which are required skills"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""java"", ""py""]",2
STU_0469,INT_0053,0.0010060886469633,0.468671141056533,urban,tier_2,female,1,"[""You already know py and ml, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.4) make you a competitive candidate""]",[],{},"[""py"", ""ml""]",2
STU_0469,INT_0033,0.0009953823309147,0.5256873568235159,urban,tier_2,female,2,"[""You already know py and ml, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.4) make you a competitive candidate""]",[],{},"[""py"", ""ml""]",2
STU_0469,INT_0066,0.0009947321272771,0.4777463305095554,urban,tier_2,female,3,"[""You already know ml, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.4) make you a competitive candidate""]","[""java"", ""reactjs""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}], ""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0469,INT_0087,0.0009856282457247,0.4447289892471184,urban,tier_2,female,4,"[""You already know py and ml, which are required skills"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.4) make you a competitive candidate""]","[""java""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}]}","[""py"", ""ml""]",2
STU_0469,INT_0147,0.0009806118272928,0.450681194930432,urban,tier_2,female,5,"[""You already know ml, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.4) make you a competitive candidate""]","[""sql""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0470,INT_0036,0.0010275516922443,0.3822670410813359,urban,tier_3,female,1,"[""You already know py and ml, which are required skills"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""py"", ""ml""]",2
STU_0470,INT_0025,0.0010241286161904,0.4279907844946692,urban,tier_3,female,2,"[""You already know py and ml, which are required skills"", ""This data science role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""py"", ""ml""]",2
STU_0470,INT_0004,0.0010217967360517,0.4544847663754844,urban,tier_3,female,3,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""ml""]",1
STU_0470,INT_0081,0.0010072350620877,0.376730691017202,urban,tier_3,female,4,"[""You already know py and ml, which are required skills"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""py"", ""ml""]",2
STU_0470,INT_0132,0.0009977495364016,0.3847176226824032,urban,tier_3,female,5,"[""You already know py and ml, which are required skills"", ""This mobile apps role aligns perfectly with your  background"", ""Promoting diversity by including students from all college tiers""]",[],{},"[""py"", ""ml""]",2
STU_0471,INT_0012,0.0010010008042414,0.4652873746663081,rural,tier_1,male,1,"[""You already know ml, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""py""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0471,INT_0007,0.0009926047873759,0.465070313235167,rural,tier_1,male,2,"[""You already know ml, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""py""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0471,INT_0091,0.0009721232393862,0.5264661553220853,rural,tier_1,male,3,"[""You already know ml, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0471,INT_0093,0.0009661521998575,0.4504970959378422,rural,tier_1,male,4,"[""You already know ml, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""sql"", ""java""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}], ""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0471,INT_0155,0.0009592847298582,0.4509969439432693,rural,tier_1,male,5,"[""You already know ml, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""java""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0472,INT_0001,0.0010325988753442,0.4405110089112461,rural,tier_3,female,1,"[""You already know sql, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0472,INT_0146,0.0010229889013445,0.476562279666925,rural,tier_3,female,2,"[""You already know sql and ml, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""sql"", ""ml""]",2
STU_0472,INT_0041,0.0010190878066538,0.4573315104361558,rural,tier_3,female,3,"[""You already know sql and ml, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""sql"", ""ml""]",2
STU_0472,INT_0068,0.0010089545311325,0.4471191976979274,rural,tier_3,female,4,"[""You already know sql, java, and ml, giving you a strong foundation"", ""This software development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""sql"", ""java"", ""ml""]",3
STU_0472,INT_0006,0.0010065880058215,0.4755434268635389,rural,tier_3,female,5,"[""You already know sql and ml, which are required skills"", ""This software development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""sql"", ""ml""]",2
